,id,bert-0,bert-1,bert-2,bert-3,bert-4,bert-5,bert-6,bert-7,bert-8,bert-9,bert-10,bert-11,bert-12,bert-13,bert-14,bert-15,bert-16,bert-17,bert-18,bert-19,bert-20,bert-21,bert-22,bert-23,bert-24
14,675909,0.07751035,-0.18589106,0.016238457,0.05208973,0.035796642,0.111706495,0.095993765,0.24092704,-0.09766544,0.08218608,-0.02586323,-0.028524883,-0.17322898,0.18832204,0.0749948,-0.08956714,-0.15176523,-0.15630297,0.085339926,0.106630914,0.12506309,-0.010816962,0.10039352,0.104334444,0.110557824
15,675906,0.22008958,0.19499029,-0.06474048,-0.07098479,-0.07873611,-0.012182534,-0.012653533,0.1461797,-0.1623067,0.051578507,-0.02630338,-0.28098753,0.04058806,0.15858376,0.08062112,0.14371623,-0.041689962,0.036785826,-0.023267454,-0.13402064,0.17099914,-0.072191775,0.050326172,0.05001174,-0.17799631
16,675892,0.017607378,-0.07012156,-0.03517387,0.081188165,-0.14177313,0.21145494,0.004250586,0.22652501,-0.10028609,0.13354933,0.0014121495,0.039891813,-0.06512402,0.06941722,0.05303863,0.013206735,-0.0011910142,-0.1326936,-0.05748976,0.08075407,0.016686874,0.05125436,0.034314163,-0.046757065,-0.0108851995
17,675887,-0.0009086188,-0.096289694,0.0630127,-0.10210173,0.09277173,0.12771425,0.14814547,0.17652278,-0.036828168,-0.004959189,-0.16983709,-0.020810075,-0.08133917,0.17791203,0.034345858,0.04002218,-0.22804874,-0.11031599,-0.0009322092,0.08444643,0.09221503,0.016676515,0.043865632,0.0973245,0.03325374
18,675878,0.23582308,-0.07123385,-0.18171684,-0.036597632,0.1348333,-0.022903247,0.3489155,-0.09556257,-0.017210048,0.19638182,0.13296676,0.017064592,-0.18929432,-0.18499878,-0.0011911355,-0.0015496016,-0.037710868,-0.075338475,-0.06809122,-0.07343325,0.07353987,-0.122418,-0.037944347,-0.009977188,-0.08541332
19,675873,0.3386548,-0.1476062,0.011490885,-0.084510244,0.033335496,0.21897829,0.16184002,0.006481042,-0.15840036,0.1418004,-0.16975448,-0.31338456,-0.049222775,0.035012145,0.147626,0.085400485,-0.19246915,0.01834003,0.033896655,-0.09850021,0.15192834,-0.026029423,-0.06324126,-0.01353796,-0.02340924
20,675861,0.18528739,-0.122403085,-0.1319732,-0.12666763,0.09882332,-0.19420812,0.24577548,-0.027817244,-0.06559061,0.040022127,-0.05460655,0.051472794,-0.10359903,0.0067015085,0.022418177,-0.014834329,-0.11995888,-0.071941495,-0.046838414,0.07763284,0.028440317,-0.043098822,-0.07300532,-0.17941171,-0.034795564
21,675857,0.014154207,-0.1622864,-0.10478087,-0.173049,-0.07243891,0.011829201,0.2032709,-0.14404719,-0.020158168,0.07423329,-0.0139228925,0.08364311,0.086417645,0.054960772,-0.05625633,0.010307914,0.091781564,-0.06402713,-0.1118307,0.13403371,0.14272627,-0.030658085,0.08478087,0.010235391,-0.03894186
22,675853,0.17140326,0.06480553,-0.087865934,-0.07512706,0.16541871,0.06682238,0.10752082,-0.01298671,-0.18968458,0.19419077,-0.1504232,-0.007906426,0.0035537519,0.12772305,0.08289662,0.06932823,-0.107931286,-0.021662652,0.14623043,-0.021159304,-0.05227739,0.057325065,-0.07504847,0.031614315,0.13142566
23,675850,0.29588926,-0.18752742,-0.1798141,-0.07267951,0.02129988,-0.10703072,0.2930879,-0.06920357,-0.025669247,-0.043535486,0.027305843,0.019253092,-0.060444564,-0.24930972,0.011690796,-0.03209778,-0.14519443,-0.12817281,0.14364177,-0.06345633,0.10659686,-0.06538563,-0.12656617,-0.1053227,-0.016299173
24,675849,0.13385792,-0.21387741,-0.18007219,-0.01745034,0.16575879,0.14603074,0.15446346,-0.0029193766,-0.24703592,0.032066062,-0.030589636,-0.02133709,-0.0067822137,0.023838924,0.06432274,0.06045436,0.12068099,0.12564339,0.052589983,-0.12788767,0.06302899,0.15164723,0.0065403245,-0.11838108,0.11480048
25,675847,0.27557254,-0.10061832,0.037033893,0.41067734,-0.016901772,0.24887112,0.08553204,0.13115129,-0.12740792,0.18656959,0.1729791,-0.0833826,-0.08368228,-0.018381635,-0.009647232,-0.12034648,0.030023944,-0.12769318,-0.029114928,0.01592701,0.15595356,-0.0018694578,0.011471922,-0.023976898,-0.0075041284
26,675845,0.2760524,-0.2707913,-0.24398859,0.08933628,-0.01907531,0.071801275,0.10094115,-0.02807232,-0.15747623,-0.036877427,0.09426366,-0.043399572,-0.029659763,-0.12063928,0.042936813,0.081057,0.112457186,-0.0068969056,0.02481826,-0.16425994,0.12500449,0.03938086,0.024344034,-0.1290947,0.04013408
27,675843,0.024823083,-0.13566464,-0.22272444,-0.14958854,0.057726223,-0.01990957,0.22958718,-0.10589002,-0.027793556,-0.021999089,-0.070908286,-0.02767041,-0.0703592,-0.191765,0.09654876,0.12876864,0.055641785,0.12363617,-0.083283156,-0.010402875,0.05842968,0.013024617,0.03138305,-0.12246761,0.007962836
28,675841,0.03065104,-0.06551562,-0.1558049,-0.24771282,0.061580166,0.0075698327,0.18227038,-0.03516391,-0.1837301,0.032582823,-0.06183814,0.036741316,-0.055019528,-0.16908352,-0.009918211,0.07486342,-0.10292386,0.07252604,0.095301494,0.080100276,-0.06495958,-0.0026454348,-0.085487336,-0.12961935,0.03499063
29,675838,-0.0762623,-0.07941438,-0.1558301,-0.09548436,0.18253842,-0.022991482,0.20112559,-0.13444348,-0.13511777,0.033828635,-0.026511729,-0.06284109,-0.1321441,-0.08726236,0.024378004,-0.0065776147,0.0060132723,0.029908555,0.0017304327,-0.033054385,0.08689309,0.019561818,0.010165246,0.01240739,0.061073482
30,675836,0.11108357,-0.26074246,-0.05637658,-0.11861627,-0.091328576,-0.04997121,0.06258095,-0.07517245,-0.028069386,0.02847008,-0.13822478,0.047553755,0.07556516,-0.14885826,-0.12495503,0.10875049,-0.03318513,-0.035152078,0.09600718,-0.03279954,-0.08097498,-0.003235584,-0.17590891,0.0039618695,-0.032809447
31,675834,0.096250534,-0.10091108,-0.22180481,-0.058829717,0.09276795,-0.045930248,-0.20870689,0.047122024,-0.08488229,-0.02537323,0.09857063,-0.023981115,-0.03087733,-0.06987403,-0.06526507,-0.16182034,0.1023005,-0.00057892594,-0.0024569253,-0.1095317,-0.023886506,0.12784103,0.14284818,-0.07604547,-0.0758675
32,675831,0.07330017,-0.18542406,-0.10644086,-0.24445277,0.011109259,0.05826306,0.21398914,-0.049072526,-0.012231635,0.10706869,-0.041484162,0.025966303,-0.013249518,-0.018553015,-0.09030513,0.12293571,0.003128375,-0.1174514,-0.06366256,0.09532625,0.22192714,-0.023824211,0.1334579,-0.10812278,-0.038764328
33,675825,0.15607986,-0.2776076,-0.265591,-0.026060235,-0.08807853,0.15378727,-0.011995656,-0.039735276,0.04332081,0.019333702,-0.019035278,0.09332894,0.069213286,0.07870957,-0.081123576,0.08521578,-0.0766224,-0.072880864,0.108004436,0.028094513,0.12082668,-0.0025730394,0.07234876,-0.14989024,-0.119901404
34,721916,0.1562052,0.29516947,-0.22805724,-0.24431205,-0.015711404,-0.1196183,0.05120459,-0.014962625,-0.07289518,-0.047701627,-0.15162018,-0.09124538,-0.100045815,0.1305213,0.11587035,-0.1503455,-0.26318187,-0.012001833,-0.04499336,-0.17678267,-0.0728032,0.2205441,0.038992524,0.06906123,-0.060236957
35,721915,0.29804304,0.1963667,-0.1547639,-0.23097959,-0.12164654,-0.08261202,0.046113245,-0.038054243,-0.12901747,0.0013252404,-0.13295738,-0.1126518,-0.15763961,0.21434203,0.255117,-0.030904595,-0.08810541,0.14059108,-0.099904284,-0.11492518,-0.1161379,0.1992261,0.047708165,0.07532601,0.013665855
36,721914,0.25717703,-0.14311239,-0.2071614,-0.020239074,0.44884238,0.12273948,-0.4148833,0.08194642,0.22625819,0.03329551,0.058023978,0.008880523,-0.13606797,-0.05976179,-0.20512995,-0.082240045,0.15785366,-0.03441529,-0.039297845,-0.07874989,0.047733944,-0.09290239,-0.1858103,0.024757318,0.0069319373
37,721913,0.49687195,0.02185254,-0.09274047,-0.20902723,0.24067113,-0.055043973,0.15176283,-0.16787179,-0.09982053,0.015482778,-0.05143022,-0.14596848,-0.1270282,-0.006227382,0.19107382,-0.06181013,-0.013654001,-0.26978934,-0.12872767,-0.006869736,-0.028139837,0.09727046,0.07767663,0.05100879,-0.09501809
38,721912,0.13135576,-0.085451156,-0.14978664,-0.16076954,-0.06276883,-0.0125256535,0.1493837,-0.004529752,0.026522657,-0.009172533,-0.08293081,0.1297841,-0.09942131,0.20412481,-0.070742324,-0.030156134,0.019434322,0.22658476,0.0029460224,0.044479743,-0.10365219,0.10639334,-0.017741598,-0.15445985,0.046700723
39,721911,0.07824257,-0.18438362,-0.106721886,-0.13682021,0.015064727,-0.23374999,0.08013615,0.05443553,-0.08515443,0.08162576,-0.03609083,-0.04409675,-0.09047629,0.019962199,0.025061218,-0.0065582525,0.048854057,-0.041053884,0.1544471,0.14808054,-0.02506984,-0.07363605,0.07131311,-0.21884209,-0.047796212
40,721910,0.30653137,-0.3371693,-0.32769823,0.06986819,0.27072543,0.0820618,-0.12674597,0.005859335,0.20295832,0.13610491,-0.115888506,0.0429437,0.05043505,0.051292945,0.08974844,-0.029832138,-0.020090971,0.0481262,0.05128298,0.01599205,0.016311733,-0.04797908,0.011091668,-0.06641194,-0.05031108
41,721909,0.22225146,0.25988328,-0.15123941,-0.15064055,-0.11216842,0.09859237,0.072455205,-0.23406412,0.10870477,0.011348151,-0.04095166,-0.0026936065,-0.025308013,0.09072859,-0.19941945,0.14337206,0.09195551,-0.018379582,-0.019133039,0.036861073,0.011296527,0.05269693,-0.07584499,-0.025533637,-0.200802
42,721908,0.2924614,0.07605327,-0.27595207,-0.052390497,-0.09602016,-0.036358953,0.030338716,-0.26477918,-0.10482803,-0.1076127,0.059116133,0.096869454,0.0983317,0.0056789457,-0.054232176,0.2972342,0.01442386,-0.0342746,0.060561128,-0.078793004,-0.15337573,-0.13321504,-0.13882013,-0.09692387,-0.13048151
43,721907,0.30801654,0.0006920197,0.10530978,-0.09772382,0.050598674,0.031915713,0.06871674,-0.034609288,-0.038871415,0.057374477,-0.027505267,0.12005779,0.0546382,-0.00043410435,-0.05466609,0.15609369,0.022080623,-0.13336878,-0.036739342,0.109124586,0.18701345,-0.024060339,-0.08683845,-0.15344173,-0.14956431
44,721906,0.10912784,0.18195067,-0.10682592,-0.07473312,-0.05746518,-0.099735856,0.15617372,-0.09706908,0.16665103,0.056199547,-0.22416878,0.14455593,0.04963404,0.100265354,-0.15801513,0.09071386,0.047510017,-0.073763184,0.0048174188,-0.20151511,0.047102552,-0.059133258,-0.13518678,-0.11379381,-0.08567108
45,721905,0.2696057,0.33229563,-0.34258375,-0.15342516,-0.06466384,-0.0016391594,0.021825302,0.009429663,0.07505073,0.07113046,-0.12386799,0.04576913,-0.16788389,0.034811586,0.119477466,-0.22853461,-0.22282076,0.12666073,-0.05166514,0.03200525,-0.17395428,0.081382625,-0.0244102,-0.001988206,0.021550955
46,721904,0.507275,0.22734725,-0.23787501,0.18400446,-0.26046485,-0.011110698,-0.16862081,0.10115709,0.17546564,-0.079778545,-0.014629938,0.2018028,0.17441815,-0.08452715,0.110353515,-0.021864975,-0.0027549528,-0.009598275,-0.03757869,0.024268635,-0.062565625,-0.0755481,-0.05908079,-0.06695124,0.020161299
47,721903,0.32371265,0.30939665,-0.20732033,0.13766897,-0.042289816,-0.09873945,0.104897976,0.1356664,0.12894979,0.040111866,-0.106802866,0.09907658,0.05306252,-0.0635219,-0.0461783,0.06788865,-0.06167809,-0.01674857,-0.08484629,0.08145958,-0.033517204,-0.020815821,-0.1704709,-0.04536348,-0.13920224
48,721902,0.29179627,0.43309438,-0.20208794,0.0006601075,-0.11078132,0.19686879,0.034079157,-0.058751665,-0.04251362,-0.0439711,-0.106072806,-0.08906602,0.17021869,0.08678031,-0.11940136,0.08051695,-0.012702814,-0.03539689,0.036876827,0.13207649,0.13337685,-0.11431427,-0.010929944,0.08639534,0.14219864
49,721901,0.61109287,-0.10943255,0.18422738,-0.34738302,-0.025455998,-0.25670987,0.04050702,-0.10263178,0.05407139,0.03190333,-0.03556864,-0.02523703,-0.12467435,0.090969965,0.022658773,-0.061532456,-0.037273955,-0.19075273,0.0071324003,-0.015620135,-0.024400925,0.072428375,-0.02791481,-0.0023585241,-0.009231122
50,721899,0.015961057,0.24091278,-0.17612605,0.062732,-0.014508917,0.07031824,0.06794346,0.027749717,0.19193809,-0.0915204,0.012180742,-0.16186868,0.05990605,0.07929093,-0.13623041,0.060902625,0.23702902,-0.058763936,-0.014187396,0.01744269,0.057030786,0.04337102,0.06324531,0.07037468,-0.059233867
51,721898,0.47192156,-0.2754463,-0.24681497,0.010269395,-0.14937899,0.09481145,0.035102177,0.1660719,0.10848357,-0.26347607,0.060722284,-0.08170015,-0.080316916,-0.07026095,0.029661624,-0.061536796,-0.06715126,-0.048650328,0.059073087,0.1767124,-0.18704198,0.08761224,-0.0092343055,0.050710507,-0.14219242
52,721897,0.45077652,0.052559838,-0.17711484,-0.2762509,-0.19049141,-0.1344493,-0.050815515,0.00792658,-0.024164218,-0.048191227,-0.118117385,-0.14753847,-0.11813827,-0.0056723887,0.080681615,-0.12412157,0.08561927,-0.14308295,0.06192261,-0.01572092,-0.1777956,0.22075388,0.07917605,0.14854038,-0.06835581
53,721896,0.28212845,0.12073271,-0.04285659,-0.15020803,-0.09722481,-0.18833455,-0.14951846,-0.044445273,-0.1927078,0.08547988,-0.14976087,-0.06260799,-0.069664955,0.044858593,0.111602545,1.2321398e-06,0.21134193,-0.13504922,0.034296848,-0.09799397,-0.009000391,0.23419303,0.15260397,0.047350947,0.014524594
54,721895,0.13350601,0.111375555,-0.086510584,0.18862407,-0.1049982,-0.06703862,0.20285892,0.03763969,-0.09645642,0.006165405,0.21694343,0.08219369,-0.019807253,0.18025625,-0.14717385,0.22280538,0.19526476,-0.09913656,0.16533116,-0.192385,-0.015229996,-0.011415949,0.05006962,-0.045511678,-0.014302109
55,721894,0.18954206,0.025947455,-0.2074479,0.093508035,-0.08744986,-0.20582238,0.03971584,-0.12384864,0.16775848,0.023284499,-0.047753327,0.15511814,0.14806789,-0.1205951,-0.083451755,0.2399722,-0.0033176318,-0.06692186,0.101395145,-0.19354023,0.10965727,0.082031325,-0.07819915,-0.043855842,0.24086624
56,721893,0.3894088,0.33442265,-0.236231,0.05091445,-0.21527484,-0.068451956,-0.05272272,-0.17538922,0.14779678,-0.05313664,0.043677486,-0.0461892,-0.1289115,-0.039677177,0.12490368,-0.08095087,-0.2802556,0.01667516,-0.012738062,-0.07988173,0.022270747,-0.048943188,0.06345495,0.09541704,0.02129567
57,721892,0.372154,0.08533924,-0.29603788,-0.1625209,-0.015552965,-0.12912421,0.01303439,0.13335195,0.08143516,-0.090725906,0.011435196,-0.080198474,-0.2332862,0.04906501,-0.008045118,0.03141863,-0.27238506,-0.015803937,0.06715481,-0.072042435,-0.2360897,-0.004046253,-0.028893083,-0.014996981,-0.091548115
58,721890,0.14331755,0.3786648,-0.17811437,-0.024245568,0.06711229,-0.011101981,0.07965393,0.17601272,-0.031218389,0.15428616,0.042980477,-0.004983686,-0.04039345,-0.0026709065,0.013442375,-0.101548895,-0.07473313,0.23890495,-0.093141444,-0.11885877,0.0043275515,0.14245379,0.013923851,-0.0050283754,0.0017460696
59,721889,0.16258794,-0.19571745,-0.12801713,0.059795402,-0.04682132,0.04901541,0.033842474,0.20447195,-0.027198697,0.29697427,-0.13236216,-0.086803965,0.026354788,-0.047351185,-0.04672467,0.15780678,0.20871852,0.058009982,0.18864109,0.016789626,0.112243176,0.2539896,-0.05710674,-0.024287213,0.12453245
60,721888,0.14317156,-0.24959508,-0.16027845,-0.15833844,0.193407,-0.071646616,-0.0031575263,-0.0369246,-0.0015608044,-0.028803628,-0.11855595,0.08206043,-0.023035316,-0.039938353,0.09776813,-0.011781521,-0.08958008,0.024785921,0.11834782,0.039605014,-0.023545753,0.10373043,0.055261225,-0.053752147,0.13522616
61,721885,0.12394428,0.45104256,-0.09093303,-0.034452025,-0.051069364,0.04038709,-0.055870105,0.106913075,0.023913346,-0.036723413,-0.077454954,0.13856545,-0.09510901,-0.14021683,0.09538122,0.10989328,0.053115044,0.18795495,-0.0020866487,0.14040539,0.21996665,-0.0143192,-0.084985405,0.1350664,-0.034972727
62,721884,0.31731105,0.37341654,-0.3176729,0.15690976,0.04978171,0.060519047,-0.07190336,-0.10304107,-8.826889e-05,0.12949169,-0.1826834,-0.0016009416,0.14667611,0.06391695,0.16074035,-0.106489316,0.18696877,-0.124161914,0.05679683,0.1384248,-0.027310051,0.012454335,-0.09217088,0.05015295,-0.071619496
63,721883,0.16627006,0.4330125,-0.19114128,-0.14535564,-0.0722566,-0.0336348,0.08139025,0.08007877,-0.025912851,-0.019486262,-0.1348703,0.117593944,-0.058384504,0.06203103,-0.09552932,-0.09250536,-0.015325151,0.03965747,-0.034764323,-0.19492495,-0.13072914,-0.015996747,-0.14892608,-0.07868832,-0.023398628
64,721882,0.3933314,0.36195475,-0.08298219,-0.03207705,-0.17886692,-0.116297096,-0.044175994,0.110666156,-0.09724353,-0.04072213,-0.10777129,0.086976096,-0.007399121,-0.040801473,0.2732387,-0.15513922,0.11779118,-0.0139617,-0.1290974,-0.15572448,-0.20573395,-0.033524524,-0.027313568,-0.14499576,0.09766209
65,721881,0.4920372,-0.24050975,0.24124877,0.09261431,0.0915671,-0.027492803,0.038688175,-0.12760097,0.034000434,0.014056368,-0.19768417,-0.078850895,-0.06953266,-0.134266,-0.05039817,-0.07410623,0.025352439,0.057678673,0.14134209,0.0067066336,0.22110908,0.032307714,-0.0177032,-0.03193204,-0.0074682375
66,721877,0.2688489,0.15590537,-0.2651103,-0.121983975,0.23118621,-0.08299632,-0.14211735,0.18687777,-0.064095914,0.1285877,0.065870985,0.041465104,-0.11979159,0.0029868113,-0.08570056,-0.07329639,-0.08380719,0.21607324,-0.116238534,-0.15167308,-0.0024585854,-0.00013590232,-0.15791717,-0.10128071,-0.031906046
67,721876,0.35654092,-0.10816867,0.28540885,-0.12463645,0.07360916,0.090829,0.16087319,-0.021124452,0.17979228,-0.2747586,0.12313752,-0.09143163,0.100455575,-0.043214876,-0.0036963418,0.0030369945,-0.23804723,-0.10548568,0.07538615,0.029482493,0.0023326743,0.12664494,-0.008065116,0.012455522,-0.089350566
68,721875,0.5928743,-0.17384401,0.19936234,0.12867866,0.018439211,-0.034111574,0.060943153,-0.017409101,0.26667678,0.069171295,0.01780513,-0.018973697,-0.048433177,-0.1130432,-0.17432034,0.08995323,-0.11971088,-0.07090055,-0.092228256,-0.13520871,-0.07397507,0.019836903,-0.013947005,0.10134202,-0.0021591801
69,721874,0.49609262,0.4893465,-0.24395141,0.13364294,-0.1865716,0.07717496,-0.12908544,-0.17669943,0.102688156,0.0691797,-0.029825777,0.030722886,0.04720963,0.007852609,-0.00735566,6.4738095e-05,0.15192968,0.05878763,-0.10858232,0.10019905,-0.0038426202,-0.06824366,-0.12003025,-0.075951055,0.0493057
70,721873,0.15366596,0.26454374,-0.22558609,-0.03528977,-0.05377073,-0.19504902,-0.13058588,0.006135894,0.0038437769,0.26905134,-0.03845516,0.112984,-0.1451284,0.044705354,-0.04905844,-0.19589308,-0.086281665,0.15498976,-0.13088852,0.030196428,-0.12177487,0.08463387,-0.09722799,0.07316543,-0.06528371
71,721872,0.32975283,-0.13156986,-0.30212805,-0.01961888,0.4306667,0.061123822,-0.3863342,0.15848047,0.03282353,0.015940838,0.04345829,0.0024684933,-0.02349678,-0.11291447,-0.21791214,-0.08984967,0.0503478,-0.08466229,-0.01604847,-0.073313996,0.045677405,-0.10834095,-0.18051174,-0.00056177285,-0.020320408
72,721871,0.43512976,-0.020333195,-0.076570064,-0.3148393,0.07292189,0.006292003,0.09592962,-0.16748886,-0.0059217885,0.058427572,-0.07609744,-0.0014043283,-0.19892508,0.10672891,0.24052212,-0.017313538,-0.092379645,-0.21406543,-0.091460526,0.08347076,-0.1696518,0.06480981,0.065128855,0.14225776,-0.054670073
73,721869,0.5461866,-0.2757067,0.23598905,0.017459579,0.17626384,0.016997373,-0.08792469,-0.09803686,0.21025166,-0.15378085,-0.2718539,-0.14967473,0.08843619,-0.12672903,0.024050925,-0.101977564,0.08507646,-0.010473499,0.068985015,0.025185155,0.08727974,-0.071277745,-0.039255455,0.063215785,-0.025093103
74,721868,0.5116261,0.09562277,0.1300854,0.2656205,0.1620957,0.10778203,0.2133819,-0.11554258,0.18416196,-0.09907873,0.011438664,-0.055528983,0.055183683,-0.08774954,-0.042007077,-0.03200713,-0.11191851,-0.053494327,-0.03310713,-0.01801608,-0.051108763,0.10839345,0.08353762,-0.067889646,0.12752399
75,721867,0.5978346,-0.008269403,0.15810803,-0.31450552,-0.08282249,-0.029361032,0.09967512,-0.061828326,0.10308863,0.0593387,-0.17758816,-0.09746515,-0.016916841,-0.041802518,0.1681327,-0.081748076,-0.062249556,-0.07889379,0.011662958,-0.044756547,-0.09390333,0.14529231,0.118280604,0.12810051,-0.0008569397
76,721865,0.23285657,0.26781645,0.1176472,-0.16194881,0.15239704,0.007342048,0.12510152,0.3492911,0.014141537,-0.09206982,0.019504843,0.2068894,-0.1454391,-0.05364298,0.2719803,0.013424749,-0.13491188,0.07542471,0.077388704,0.00458037,0.26746127,-0.054807935,-0.11200778,0.13941662,-0.083603516
77,721864,0.31862387,0.09429985,0.104291596,-0.110140875,-0.020929562,-0.16915244,-0.060623273,0.022207197,0.05313828,0.1481927,0.18705972,-0.15415116,-0.16228566,0.20025684,-0.2242622,0.026700815,-0.024800655,0.06901479,-0.15222035,0.06062595,0.07835004,-0.006178719,-0.08412357,-0.10463803,-0.12139474
78,721862,0.5497266,0.07212413,0.092755124,-0.031451985,0.03345292,0.028995395,0.02129552,-0.04008864,0.06577013,0.25649506,-0.044971004,0.22329801,-0.29119262,-0.018973203,0.010444162,0.10423125,0.049742974,-0.16183108,-0.13364902,0.10461855,-0.12769006,-0.1675142,0.006002201,0.12079921,-0.044731863
79,721861,0.43659368,-0.02123408,-0.026417267,-0.27738076,0.09449212,-0.08135117,0.09227264,-0.085252404,0.02631929,-0.10920559,-0.23072226,-0.024325708,-0.12770556,0.12850568,0.17179978,0.03349524,-0.17832297,-0.2727479,0.088168986,0.0701485,-0.10636726,0.121022925,0.024139311,-0.10123423,-0.057051234
80,721860,0.29856908,0.36014688,-0.22641642,-0.028051998,0.08391573,-0.011452008,-0.022336174,0.12884036,-0.015755659,0.08478621,-0.18791386,-0.11845933,0.00854893,0.048467528,0.12849154,-0.14804994,0.22398016,0.004706433,0.05819573,0.14961696,-0.10312998,0.041822035,-0.0143396165,0.023460886,-0.11052117
